표찰번호,지번주소,위도,경도
027-12,광주광역시 서구 유촌동 17-1,35.16667175,126.8580246
027-13,광주광역시 서구 유촌동 17-1,35.16679764,126.8583755
027-14,광주광역시 서구 유촌동 17-1,35.16685486,126.8585892
027-15,광주광역시 서구 유촌동 16-2,35.16695786,126.8588486
027-16,광주광역시 서구 유촌동 15-2,35.16701126,126.8590164
027-17,광주광역시 서구 유촌동 10-2,35.16707993,126.8592834
027-18,광주광역시 서구 유촌동 9-2,35.1671524,126.8595428
027-19,광주광역시 서구 유촌동 9-2,35.16720581,126.8598099
027-20,광주광역시 서구 유촌동 820-123,35.16725922,126.8600693
028-1,광주광역시 서구 금호동 731,35.13552856,126.8588638
028-2,광주광역시 서구 금호동 731,35.13551712,126.8580322
029-1,광주광역시 서구 광천동 691-22,35.16894953,126.8774851
029-2,광주광역시 서구 광천동 691-36,35.16914091,126.8773312
029-3,광주광역시 서구 광천동 691-22,35.16886036,126.8773233
029-4,광주광역시 서구 광천동 658-2,35.16833416,126.8772953
029-5,광주광역시 서구 광천동 658-2,35.1678339,126.8772906
029-6,광주광역시 서구 광천동 658-2,35.16741588,126.877272
029-7,광주광역시 서구 광천동 658-2,35.16698996,126.8772507
029-8,광주광역시 서구 광천동 658-2,35.16656406,126.8772335
029-9,광주광역시 서구 광천동 658-2,35.16628123,126.8772133
029-10,광주광역시 서구 광천동 713-2,35.16607053,126.8772027
029-11,광주광역시 서구 광천동 658-2,35.16623746,126.8773767
029-12,광주광역시 서구 광천동 658-2,35.16669942,126.8773897
029-13,광주광역시 서구 광천동 658-2,35.16717152,126.8774096
029-14,광주광역시 서구 광천동 658-2,35.16760531,126.8774172
029-15,광주광역시 서구 광천동 658-2,35.16802897,126.8774344
029-16,광주광역시 서구 광천동 786-43,35.16862504,126.8774815
030-1,광주광역시 서구 금호동 807,35.13097382,126.8561859
030-2,광주광역시 서구 금호동 807,35.1309967,126.8565903
030-3,광주광역시 서구 금호동 807,35.13102341,126.856987
030-4,광주광역시 서구 금호동 807,35.1310463,126.857399
030-5,광주광역시 서구 금호동 807,35.13108063,126.8577728
030-6,광주광역시 서구 금호동 807,35.13116074,126.857872
030-7,광주광역시 서구 금호동 807,35.13114548,126.8575821
030-8,광주광역시 서구 금호동 807,35.13111496,126.8571701
030-9,광주광역시 서구 금호동 807,35.13108444,126.856781
030-10,광주광역시 서구 금호동 807,35.13106537,126.8563843
030-11,광주광역시 서구 금호동 807,35.13103485,126.8559875
030-12,광주광역시 서구 금호동 807,35.13101578,126.8555908
030-13,광주광역시 서구 금호동 807,35.13100433,126.8553085
030-14,광주광역시 서구 금호동 807,35.13091278,126.8554153
030-15,광주광역시 서구 금호동 807,35.13094711,126.8557816
031-1,광주광역시 서구 풍암동 산 95-41,35.11966324,126.8664246
031-2,광주광역시 서구 풍암동 산 95-41,35.11937332,126.8665314
031-3,광주광역시 서구 풍암동 산 95-41,35.11903381,126.8666382
031-4,광주광역시 서구 풍암동 산 95-33,35.118927,126.8667908
031-5,광주광역시 서구 풍암동 664-6,35.11924362,126.866745
031-6,광주광역시 서구 풍암동 664-6,35.11951065,126.8666382
031-7,광주광역시 서구 풍암동 산 95-33,35.11980057,126.8665085
031-8,광주광역시 서구 풍암동 645-6,35.12014008,126.866394
031-9,광주광역시 서구 풍암동 645-11,35.11993027,126.8663559
032-1,광주광역시 서구 유촌동 235-4,35.16527895,126.8561456
032-2,광주광역시 서구 유촌동 236-1,35.16557215,126.8563632
032-3,광주광역시 서구 유촌동 236-1,35.16585976,126.8566193
032-4,광주광역시 서구 유촌동 821-3,35.16610904,126.856859
032-5,광주광역시 서구 유촌동 28-2,35.16632128,126.8572112
032-6,광주광역시 서구 유촌동 17-19,35.16644232,126.8576226
032-7,광주광역시 서구 유촌동 35-3,35.166366,126.8569203
032-8,광주광역시 서구 유촌동 35-3,35.16608505,126.8565819
032-9,광주광역시 서구 유촌동 30,35.16587632,126.8563339
032-10,광주광역시 서구 유촌동 247,35.1645139,126.8561236
032-11,광주광역시 서구 유촌동 247-4,35.16488122,126.8561381
033-1,광주광역시 서구 유촌동 863,35.16639539,126.8598894
033-2,광주광역시 서구 유촌동 863,35.16638794,126.8602708
033-3,광주광역시 서구 유촌동 863,35.1663647,126.8606372
033-4,광주광역시 서구 유촌동 863,35.16636057,126.8609665
033-5,광주광역시 서구 유촌동 863,35.16635539,126.8613631
033-6,광주광역시 서구 유촌동 863,35.16631294,126.861676
033-7,광주광역시 서구 유촌동 863,35.16631577,126.8621795
033-8,광주광역시 서구 유촌동 863,35.16630943,126.8625541
033-9,광주광역시 서구 유촌동 863,35.16628733,126.8629369
033-10,광주광역시 서구 유촌동 863,35.16626747,126.8633129
033-11,광주광역시 서구 유촌동 863,35.16642277,126.8631453
033-12,광주광역시 서구 유촌동 863,35.16643922,126.8627501
033-13,광주광역시 서구 유촌동 863,35.16644911,126.862525
033-14,광주광역시 서구 유촌동 863,35.16646767,126.862005
033-15,광주광역시 서구 유촌동 863,35.16648076,126.861629
033-16,광주광역시 서구 유촌동 863,35.16649274,126.8612613
033-17,광주광역시 서구 유촌동 863,35.16650028,126.8609594
033-18,광주광역시 서구 유촌동 863,35.16650873,126.8604709
033-19,광주광역시 서구 유촌동 863,35.16652634,126.8601128
033-20,광주광역시 서구 유촌동 863,35.16654167,126.8597313
033-21,광주광역시 서구 유촌동 863,35.16655249,126.859343
033-22,광주광역시 서구 유촌동 863,35.16657348,126.8589862
033-23,광주광역시 서구 유촌동 17-16,35.16660122,126.8586199
033-24,광주광역시 서구 유촌동 863,35.16660529,126.8582453
033-25,광주광역시 서구 유촌동 863,35.166489,126.8580383
033-26,광주광역시 서구 유촌동 863,35.16646352,126.8584088
033-27,광주광역시 서구 유촌동 863,35.16642451,126.8587683
033-28,광주광역시 서구 유촌동 863,35.16640453,126.8590263
033-29,광주광역시 서구 유촌동 863,35.16640844,126.8594887
034-1,광주광역시 서구 내방동 717-3,35.16603085,126.8704755
034-2,광주광역시 서구 내방동 717-3,35.16601673,126.8709681
034-3,광주광역시 서구 내방동 820-2,35.16600372,126.8714524
034-4,광주광역시 서구 내방동 124-14,35.16598397,126.8719533
034-5,광주광역시 서구 내방동 124-14,35.16597323,126.8724445
034-6,광주광역시 서구 내방동 124-14,35.16595121,126.8729399
034-7,광주광역시 서구 내방동 124-14,35.16593934,126.8734338
034-8,광주광역시 서구 내방동 124-14,35.16591957,126.8739264
034-9,광주광역시 서구 내방동 124-14,35.16590092,126.8744094
034-10,광주광역시 서구 내방동 124-14,35.16589016,126.8749047
034-11,광주광역시 서구 내방동 124-14,35.16587152,126.8754001
034-12,광주광역시 서구 내방동 124-14,35.16585738,126.8758927
034-13,광주광역시 서구 내방동 124-14,35.16583873,126.8763866
034-14,광주광역시 서구 내방동 124-14,35.16581783,126.8768889
034-15,광주광역시 서구 쌍촌동 807-9,35.16624696,126.8641087
034-16,광주광역시 서구 쌍촌동 30-2,35.16623061,126.8645972
034-17,광주광역시 서구 쌍촌동 30-2,35.16621876,126.8650898
034-18,광주광역시 서구 쌍촌동 30-2,35.16619564,126.8655728
034-19,광주광역시 서구 쌍촌동 30-2,35.16618379,126.8660654
034-20,광주광역시 서구 쌍촌동 919-1,35.16617077,126.8665169
034-21,광주광역시 서구 쌍촌동 918-5,35.1661477,126.8670561
034-22,광주광역시 서구 쌍촌동 918-5,35.16613772,126.8672029
034-23,광주광역시 서구 쌍촌동 17-1,35.16612905,126.8675158
034-24,광주광역시 서구 쌍촌동 918-5,35.16611607,126.868007
034-25,광주광역시 서구 쌍촌동 12-3,35.16609181,126.8684969
034-26,광주광역시 서구 내방동 717-3,35.16607433,126.8689936
034-27,광주광역시 서구 내방동 717-3,35.16605907,126.8694738
034-28,광주광역시 서구 내방동 717-3,35.16604272,126.8699815
035-1,광주광역시 서구 내방동 717-3,35.166149,126.8703271
035-2,광주광역시 서구 내방동 717-3,35.16615877,126.8699896
035-3,광주광역시 서구 내방동 717-3,35.16617744,126.869534
035-4,광주광역시 서구 쌍촌동 12-3,35.16620062,126.8690908
035-5,광주광역시 서구 쌍촌동 12-3,35.16621368,126.8686627
035-6,광주광역시 서구 쌍촌동 12-3,35.16621543,126.8682058
035-7,광주광역시 서구 쌍촌동 12-3,35.16624652,126.8677804
035-8,광주광역시 서구 쌍촌동 12-3,35.16624846,126.8674978
035-9,광주광역시 서구 쌍촌동 12-3,35.16625819,126.8671245
035-10,광주광역시 서구 쌍촌동 12-3,35.16627709,126.8668885
035-11,광주광역시 서구 쌍촌동 12-3,35.16629926,126.8665619
035-12,광주광역시 서구 쌍촌동 30-2,35.16630792,126.8662367
035-13,광주광역시 서구 쌍촌동 30-2,35.16632418,126.8656591
035-14,광주광역시 서구 쌍촌동 30-2,35.16632929,126.8651871
035-15,광주광역시 서구 쌍촌동 30-2,35.16635916,126.8646944
035-16,광주광역시 서구 쌍촌동 807-9,35.16637884,126.8641607
035-17,광주광역시 서구 쌍촌동 807-9,35.16638624,126.8637243
035-18,광주광역시 서구 내방동 124-14,35.16594075,126.8769902
035-19,광주광역시 서구 내방동 124-14,35.16596283,126.8765484
035-20,광주광역시 서구 내방동 124-14,35.16598377,126.8760942
035-21,광주광역시 서구 내방동 124-14,35.16598898,126.8756771
035-22,광주광역시 서구 내방동 124-14,35.16599969,126.8751365
035-23,광주광역시 서구 내방동 124-14,35.16600948,126.8747948
035-24,광주광역시 서구 내방동 124-14,35.16601458,126.874283
035-25,광주광역시 서구 내방동 124-14,35.16603894,126.87387
035-26,광주광역시 서구 내방동 124-14,35.16605757,126.8733678
035-27,광주광역시 서구 내방동 124-14,35.16605826,126.8729548
035-28,광주광역시 서구 내방동 124-14,35.16608491,126.8725788
035-29,광주광역시 서구 내방동 124-14,35.16609228,126.8720889
035-30,광주광역시 서구 내방동 820-2,35.16610985,126.8716526
