등록번호,표찰번호,지번주소,도로명주소,경도,위도,데이터제공일자
8726,북부순환로 (장등교차로) (LP - 5) 27,장등동 산 162-2,,35.212822,126.921402,2022-11-10
8727,북부순환로 (장등교차로) (LP - 5) 26,장등동 산 162-2,,35.212963,126.921036,2022-11-10
8728,북부순환로 (장등교차로) (LP - 5) 25,장등동 산 162-2,,35.213058,126.920746,2022-11-10
8729,북부순환로 (장등교차로) (LP - 5) 24,장등동 산 162-2,,35.213154,126.920372,2022-11-10
8730,북부순환로 (장등교차로) (LP - 5) 23,장등동 960,,35.213249,126.919968,2022-11-10
8731,북부순환로 (장등교차로) (LP - 5) 22,장등동 959,,35.213387,126.919357,2022-11-10
8732,북부순환로 (장등교차로) (LP - 5) 9,장등동 산 144-6,,35.213505,126.918869,2022-11-10
8733,북부순환로 (장등교차로) (LP - 5) 8,장등동 산 144-6,,35.213566,126.918556,2022-11-10
8734,북부순환로 (장등교차로) (LP - 5) 7,장등동 산 144-6,,35.2136,126.918343,2022-11-10
8735,북부순환로 (장등교차로) (LP - 5) 6,장등동 산 144-6,,35.213627,126.918114,2022-11-10
8736,북부순환로 (장등교차로) (LP - 5) 5,장등동 산 144-6,,35.213688,126.917931,2022-11-10
8737,북부순환로 (장등교차로) (LP - 5) 4,장등동 산 146-1,,35.213722,126.917786,2022-11-10
8738,북부순환로 (장등교차로) (LP - 5) 3,장등동 산 146-1,,35.213753,126.91761,2022-11-10
8739,북부순환로 (장등교차로) (LP - 5) 2,장등동 산 146-1,,35.213779,126.917473,2022-11-10
8740,북부순환로 (장등교차로) (LP - 5) 1,장등동 산 146-1,,35.213795,126.917328,2022-11-10
8741,(우치로) (우치공원1) 4,일곡동 30-1,,35.215466,126.902214,2022-11-10
8742,(우치로) (우치공원1) 5,일곡동 32-4,,35.215729,126.902435,2022-11-10
8743,(우치로) (우치공원1) 6,일곡동 32-4,,35.215981,126.902626,2022-11-10
8744,(우치로) (우치공원1) 7,일곡동 32-4,,35.216267,126.902855,2022-11-10
8745,(우치로) (우치공원1) 8,일곡동 산 56,,35.216568,126.902946,2022-11-10
8746,(우치로) (우치공원1) 9,일곡동 산 56,,35.216869,126.903046,2022-11-10
8747,(우치로) (우치공원1) 10,일곡동 산 56,,35.217205,126.903122,2022-11-10
8748,(우치로) (우치공원1) 11,일곡동 산 56,,35.217537,126.903183,2022-11-10
8749,(우치로) (우치공원1) 12,일곡동 산 56,,35.217846,126.903259,2022-11-10
8750,(우치로) (우치공원1) 13,일곡동 산 56,,35.21814,126.903328,2022-11-10
8751,(우치로) (우치공원1) 14,생용동 산 99-1,,35.21843,126.903381,2022-11-10
8752,(우치로) (우치공원1) 16,생용동 산 99-1,,35.219006,126.903481,2022-11-10
8753,(우치로) (우치공원1) 15,생용동 산 99-1,,35.218697,126.903435,2022-11-10
8754,(우치로) (우치공원1) 17,생용동 산 101-5,,35.219311,126.903458,2022-11-10
8756,(우치로) (우치공원1) 19,생용동 산 92-1,,35.219864,126.903351,2022-11-10
8757,(우치로) (우치공원1) 20,생용동 산 92-1,,35.220135,126.903275,2022-11-10
8758,(우치로) (우치공원1) 21,생용동 산 92-1,,35.220406,126.903214,2022-11-10
8759,(우치로) (우치공원1) 22,생용동 산 92-1,,35.220711,126.903099,2022-11-10
8760,(우치로) (우치공원1) 23,생용동 산 92-1,,35.220966,126.903038,2022-11-10
8761,(우치로) (우치공원1) 24,생용동 산 92-1,,35.221237,126.902962,2022-11-10
8763,(우치로) (우치공원1) 26,생용동 산 92-1,,35.221832,126.902779,2022-11-10
8764,(우치로) (우치공원1) 27,생용동 75-9,,35.222153,126.902687,2022-11-10
8765,(우치로) (우치공원1) 28,생용동 75-10,,35.222443,126.902618,2022-11-10
8766,(우치로) (우치공원1) 29,생용동 676-1,,35.222725,126.902527,2022-11-10
8767,(우치로) (우치공원1) 30,생용동 산 91-1,,35.223011,126.902451,2022-11-10
8768,(우치로) (우치공원1) 31,생용동 산 91-7,,35.223305,126.902359,2022-11-10
8769,(우치로) (우치공원1) 32,생용동 72-3,,35.223644,126.902229,2022-11-10
8770,(보안등) LP-D 1,광주광역시 북구 본촌동 2959-1,광주 북구 본촌택지로 15,35.2154036,126.8793913,2022-11-10
8771,(보안등) LP-D 2,본촌동 2954,,35.215607,126.879349,2022-11-10
8772,(보안등) LP-D 3,본촌동 2953,,35.21574,126.878975,2022-11-10
8773,(보안등) LP-D 4,본촌동 3090,,35.215897,126.878571,2022-11-10
8774,(보안등) LP-D 5,본촌동 2933,,35.216103,126.878876,2022-11-10
8775,(보안등) LP-D 6,본촌동 2931,,35.216423,126.879082,2022-11-10
8776,(보안등) LP-D 7,본촌동 3090,,35.216705,126.879272,2022-11-10
8777,(보안등) LP-D 10,본촌동 3090,,35.216526,126.879654,2022-11-10
8778,(보안등) LP-D 9,본촌동 2939,,35.216232,126.879448,2022-11-10
8779,(보안등) LP-D 8,본촌동 3090,,35.215836,126.879211,2022-11-10
8780,(보안등) LP-D 11,광주광역시 북구 본촌동 2950-1,광주 북구 본촌택지로 21,35.2157067,126.8795934,2022-11-10
8781,(보안등) LP-D 12,광주광역시 북구 본촌동 2949,광주 북구 본촌택지로 23,35.2160088,126.8797872,2022-11-10
8782,(보안등) LP-D 13,광주광역시 북구 본촌동 2946,광주 북구 본촌택지로 27,35.216335,126.8800065,2022-11-10
8783,(보안등) LP-D 22,본촌동 3090,,35.2156418,126.8800595,2022-11-10
8784,(보안등) LP-D 14,광주광역시 북구 본촌동 2987,광주 북구 하서로466번길 51,35.2154558,126.8797166,2022-11-10
8785,(보안등) LP-D 15,광주광역시 북구 본촌동 2988,광주 북구 본촌택지로 18-6,35.2153269,126.8800583,2022-11-10
8786,(보안등) LP-D 16,광주광역시 북구 본촌동 3090,,35.215172,126.880569,2022-11-10
8787,(보안등) LP-D 17,광주광역시 북구 본촌동 2990,,35.214947,126.8806449,2022-11-10
8788,(보안등) LP-D 18,광주광역시 북구 본촌동 2983,광주 북구 양산택지로121번길 12,35.2153575,126.8808985,2022-11-10
8789,(보안등) LP-D 19,광주광역시 북구 본촌동 2978,광주 북구 본촌택지로30번길 10,35.2157721,126.8811746,2022-11-10
8790,(보안등) LP-D 21,본촌동 3090,,35.2158335,126.8806994,2022-11-10
8791,(보안등) LP-D 20,광주광역시 북구 본촌동 2977,광주 북구 본촌택지로 18-5,35.2154539,126.8804672,2022-11-10
8792,(보안등),본촌동 3092,,35.215034,126.879204,2022-11-10
8793,(보안등) LP-E 9,본촌동 3092,,35.214718,126.879021,2022-11-10
8794,(보안등) LP-E 1,본촌동 3092,,35.214806,126.879356,2022-11-10
8795,(보안등) LP-E 2,본촌동 3092,,35.214672,126.879723,2022-11-10
8796,(보안등) LP-E 5,본촌동 3044-1,,35.214348,126.88015,2022-11-10
8797,(보안등) LP-E 6,본촌동 3092,,35.21402,126.879959,2022-11-10
8798,(보안등) LP-E 7,본촌동 3092,,35.214527,126.879471,2022-11-10
8799,(보안등) LP-E 8,본촌동 3092,,35.21413,126.879257,2022-11-10
8800,(보안등) LP-E 12,용두동 1086,,35.215004,126.878822,2022-11-10
8801,(보안등) LP-E 13,용두동 1086,,35.21484,126.878632,2022-11-10
8802,(보안등) LP-E 14,용두동 1086,,35.214462,126.878426,2022-11-10
8803,(보안등),용두동 1086,,35.215004,126.878204,2022-11-10
8804,(보안등) LP-E 15,용두동 1086,,35.215153,126.878418,2022-11-10
8805,(보안등) LP-E 20,용두동 1086,,35.215252,126.878143,2022-11-10
8806,(가로등) LP-6~1,본촌동 3091,,35.214836,126.880569,2022-11-10
8807,(가로등) LP-6~15,본촌동 3091,,35.214863,126.880272,2022-11-10
8808,(가로등) LP-6~2,본촌동 3091,,35.215015,126.880051,2022-11-10
8809,(가로등) LP-6~14,본촌동 3091,,35.215034,126.879807,2022-11-10
8810,(가로등) LP-6~3,본촌동 3091,,35.215187,126.879578,2022-11-10
8811,(가로등) LP-6~13,본촌동 3091,,35.215263,126.879196,2022-11-10
8812,(가로등) LP-6~4,본촌동 3091,,35.215374,126.879066,2022-11-10
8813,(가로등) LP-6~12,본촌동 3091,,35.21542,126.878754,2022-11-10
8814,(가로등) LP-6~5,본촌동 3091,,35.215572,126.878548,2022-11-10
8815,(가로등) LP-6~11,본촌동 3091,,35.215595,126.878273,2022-11-10
8816,(가로등) LP-6~6,본촌동 3091,,35.215759,126.878029,2022-11-10
8817,(가로등) LP-6~10,본촌동 3091,,35.215755,126.877823,2022-11-10
8818,(가로등) LP-6~7,본촌동 3091,,35.215946,126.87751,2022-11-10
8819,(가로등) LP-6~9,본촌동 3091,,35.215965,126.877228,2022-11-10
8820,(가로등) LP-6~8,본촌동 3091,,35.21611,126.877075,2022-11-10
